index,tm,num_atms,r2extent,edmn,eqmn,total_energy,hlg,cpe,cce,cde,cre,ctne,smd
217,242.55,28,3072.9703,0.520819057,4.741748275,-466.922881,0.19512,-3.98,30.06,-21.2,1.69,10.54,5.8
218,487.15,57,19927.1689,3.788649402,18.95997219,-2571.119786,0.18113,-19.12,61.52,-40.11,3.07,24.47,6.3
219,494.15,39,5632.561,4.782699594,14.05969664,-806.4642319,0.1891,-14.68,39,-27.35,2.09,13.74,6.29
220,395.15,21,3443.8938,5.543048033,15.74678086,-553.5899875,0.15014,-16.2,26.12,-19.2,1.54,8.45,5.81
221,523.15,32,2793.3481,4.140911484,13.08087337,-614.8003813,0.28275,-12.74,29.42,-22.36,1.73,8.79,4.08
222,446.15,50,9367.5098,3.383706401,16.48887732,-1244.947555,0.20706,-17.94,49.15,-33.67,2.55,18.03,8.56
223,291.05,72,13787.3591,0.408084869,3.875186611,-1018.528763,0.23438,-4.02,66.49,-39.96,3.15,29.68,8.47
224,302.15,72,13726.0162,0.29618685,4.501059334,-1018.557199,0.23799,-3.96,69.19,-39.93,3.13,32.39,8.89
225,317.15,72,25141.7076,0.215935731,6.181037741,-1018.561678,0.23822,-3.89,69.93,-46.09,3.74,27.57,8.81
226,384.15,39,9065.2777,3.965917691,16.5612904,-1262.443756,0.16924,-13.64,44.81,-30.87,2.34,16.28,6.98
227,302.45,72,14865.6183,0.367436117,4.130188396,-1018.554538,0.23785,-3.9,68.99,-40.85,3.22,31.37,8.9
228,304.55,72,21130.2268,0.487101981,4.802090541,-1018.545956,0.23575,-3.96,67.68,-44.58,3.54,26.65,8.96
229,303.35,72,19587.9387,0.151994309,5.085920237,-1018.552272,0.2369,-3.89,68.27,-44.15,3.55,27.67,9.03
230,300.15,18,2663.2114,3.201217639,7.072240484,-861.7258984,0.20288,-9.44,23.26,-17.69,1.44,7.01,4.44
231,235.65,21,3314.9947,2.700051201,11.01942669,-1734.527558,0.33943,-6.02,31.17,-17.24,1.66,15.59,6.33
232,241.35,26,1627.8499,2.719042133,7.068954398,-427.8481954,0.22147,-6.23,25.73,-18.61,1.5,8.62,4.59
233,573.15,11,1407.9772,1.061178378,9.067492875,-695.7979434,0.21033,-14.36,17.34,-13.92,1.15,4.57,-0.22
234,331.65,27,3236.1607,3.446606572,10.21057367,-652.3022937,0.2275,-12.13,31.75,-21.32,1.77,12.2,8.28
235,331.15,22,1612.1105,1.692348528,6.43786422,-425.4299378,0.21653,-7.03,24.07,-17.89,1.44,7.62,4.37
236,495.15,36,6516.2283,2.6295748,11.32845017,-771.0304012,0.18287,-13.31,38.34,-27.59,2.13,12.88,6.67
237,399.15,16,1943.3299,2.075106739,8.644964691,-1228.070091,0.27656,-12.69,21.94,-16.49,1.39,6.84,2.96
238,412.15,15,2039.9902,2.780684166,7.884794075,-880.3886317,0.18292,-9.5,21.63,-16.2,1.3,6.73,4.94
239,314.15,43,5426.4399,2.071519184,13.61863996,-753.9702954,0.28,-13.21,41.36,-27.46,2.18,16.09,6.14
240,411.15,33,7810.0852,0.282626874,11.69071986,-732.4870249,0.13482,-6.91,34.62,-25.9,1.89,10.62,4.87
241,433.15,27,7344.5299,3.005424501,16.48970092,-2830.603579,0.21143,-15,37.71,-26.29,1.97,13.39,5.34
242,352.65,26,3511.6141,2.369793578,17.44092987,-594.130761,0.22623,-10.56,29.64,-21.71,1.74,9.67,6.09
243,278.05,44,6761.777,2.482206762,10.72568199,-1011.201993,0.31226,-4.35,44.47,-28.97,2.38,17.88,5.37
244,429.15,20,1643.2965,1.751653316,7.893797026,-572.6407526,0.30529,-14.43,21.49,-16.66,1.35,6.18,3.33
245,289.15,18,904.7511,3.679552001,9.869237124,-327.1581353,0.27626,-10.06,19.96,-14.42,1.21,6.75,4.81
246,347.15,19,2701.7428,5.365911928,17.06189905,-535.3607219,0.18799,-10.34,22.55,-16.91,1.37,7.01,5.2
247,213.15,29,3114.7992,1.392106063,9.254308827,-558.3835082,0.15986,-7.97,31.55,-21.54,1.76,11.76,5.43
248,300.15,21,5716.4047,4.005413419,10.13885148,-1745.206653,0.21237,-7.7,28.05,-20.16,1.62,9.5,4.34
249,337.65,30,3160.653,1.500275845,8.674273146,-430.2514868,0.33692,-5.94,30.44,-21.29,1.78,10.92,4.69
250,398.15,27,2452.1327,3.456718221,11.970285,-445.106332,0.27174,-11.52,27.53,-19.4,1.61,9.74,5.17
251,312.15,16,3105.4605,2.389628212,5.664702561,-1265.971826,0.20713,-6.59,23.42,-17.82,1.45,7.05,3.94
252,241.75,20,1545.9916,4.633240462,15.219841,-345.3590847,0.27782,-11.84,23.03,-16.19,1.39,8.23,4.06
253,464.15,37,6541.3219,5.569909093,29.52088442,-638.2560585,0.24635,-16.55,37.75,-26.21,2.18,13.72,5.75
254,346.65,23,2174.7363,2.592869488,9.985095397,-480.5710919,0.17572,-7.27,25.56,-19.09,1.48,7.95,2.72
255,435.15,28,4413.1088,3.271372429,16.92401558,-1075.766397,0.21673,-12.49,31.43,-22.63,1.77,10.57,5.55
256,399.15,26,3933.3302,5.86390644,19.91854142,-872.2872878,0.17477,-14.33,31.79,-22.14,1.7,11.36,9.42
257,277.15,36,4733.9859,4.417380185,26.74917752,-525.9035139,0.34303,-8.54,37.04,-24.56,2.02,14.5,6.6
258,260.15,39,5531.0508,0.386872912,3.199440485,-511.058594,0.27408,-1.92,38.6,-26.09,2.15,14.65,5.99
259,316.65,33,4563.369,2.354259992,10.60482768,-693.7826321,0.22295,-9.66,35.26,-25.36,2.06,11.97,7.14
260,218.15,26,1753.6708,0.147968814,1.572376949,-390.6754947,0.24783,-1.27,25.27,-18.52,1.49,8.25,4.06
261,322.15,28,3088.4958,3.566938678,14.39678475,-558.203429,0.2162,-11.61,30.39,-20.94,1.67,11.12,5.89
262,313.65,29,2246.2119,1.444165479,5.632931319,-467.1377106,0.25578,-4.96,27.69,-20.2,1.6,9.09,4.35
263,376.15,18,5041.8721,4.19731382,11.07459195,-2389.586597,0.1812,-7.2,30.71,-21.98,1.72,10.44,7.81
264,443.15,21,6705.6174,4.948481858,13.4003137,-1365.796317,0.15995,-7.13,29.26,-22.99,1.67,7.94,1.8
265,576.15,11,969.4958,7.408526673,4.84858986,-430.7116958,0.1942,-20.58,16.54,-12.46,1.05,5.13,4.53
266,317.15,61,15865.5045,0.960602483,9.802115911,-803.5189318,0.28873,-4.18,57.32,-38.48,3.11,21.95,5.7
267,405.15,28,4922.9653,2.258571117,15.11135071,-741.4547707,0.16753,-14.42,32.6,-24.1,1.85,10.36,4.03
268,441.15,24,3287.1757,1.000088821,13.47842148,-576.646922,0.17755,-9.78,27.48,-20.58,1.59,8.49,4.24
269,303.15,23,6682.0015,0.625056949,12.86963742,-1457.698359,0.19715,-6.42,31.6,-23.24,1.83,10.19,4.99
270,364.15,20,2071.8351,4.27606312,11.66905243,-536.3466188,0.17006,-9.99,24.16,-18.08,1.42,7.5,5.26
271,401.15,20,2191.2903,5.124779922,11.2446471,-536.3441881,0.16735,-10.74,24.29,-18.17,1.43,7.55,5.37
272,465.15,35,8737.5073,5.423160946,38.77148121,-1383.719831,0.19756,-22.59,41.04,-29.42,2.24,13.86,6.59
273,407.15,40,8312.4095,4.566425727,23.38107943,-935.7687005,0.1268,-19.89,41.96,-29.3,2.27,14.92,4.65
274,483.15,53,9177.3358,7.723452369,44.60456364,-1117.965536,0.15543,-29.46,47.73,-32.39,2.37,17.72,8.88
275,343.15,18,3143.6521,0.842412037,13.86817948,-534.3631953,0.19708,-11.13,23.73,-17.07,1.43,8.09,6.94
276,483.15,9,5999.3834,3.597065895,7.621586457,-7938.608516,0.2021,-10.33,21.21,-17.18,1.45,5.48,-1.62
277,291.85,17,1814.1864,1.662454069,13.00100874,-476.1617393,0.20073,-10.27,21.8,-16.23,1.32,6.89,4.37
278,350.15,24,3673.9199,2.181843718,14.44906178,-613.7757901,0.16588,-8.23,28.3,-20.92,1.62,8.99,6.14
279,325.65,26,9747.0506,5.065385297,22.86526961,-1940.82701,0.1636,-12.67,36.85,-25.77,1.96,13.03,9.98
280,425.15,27,6309.9187,3.42413307,12.09298043,-1224.794118,0.17668,-13.81,33.51,-23.78,1.83,11.56,6.13
281,304.65,46,6786.2104,1.054357596,3.257199807,-606.9576265,0.28854,-3.45,44.97,-29.95,2.48,17.5,5.48
282,493.15,34,6094.093,3.027633817,12.39068362,-878.1245886,0.08785,-12.17,36.22,-27.32,2.02,10.92,5.13
283,558.15,32,5142.2678,2.010266803,21.71473879,-910.2299614,0.08515,-18.57,33.79,-26.63,1.97,9.12,5.06
284,460.15,38,7789.363,3.809254501,29.05571639,-992.6307168,0.09707,-18.93,40.28,-29.38,2.19,13.09,5.92
285,285.15,17,2882.0624,2.674972884,6.458711704,-1304.071712,0.18391,-6.68,24.77,-18.49,1.47,7.75,4.45
286,370.65,38,9781.7133,4.155225543,15.77556521,-785.3736592,0.12258,-10.66,40.63,-29.27,2.24,13.61,5.31
287,311.65,17,2137.5588,1.01085542,10.01464006,-1246.113965,0.1989,-5.79,23.56,-18.07,1.45,6.95,3.44
288,344.15,27,6742.5099,7.011652528,17.93038801,-947.4968164,0.1705,-14.73,34.15,-24.07,1.85,11.93,10.64
289,406.15,26,4961.3856,4.196110439,29.37115721,-777.236802,0.12767,-12.46,31.98,-22.51,1.74,11.22,5.77
290,509.15,34,11749.8244,11.07408981,14.52792757,-911.2375625,0.10669,-14.18,39.35,-28.68,2.16,12.83,7.57
291,443.15,30,6379.6269,0.633209373,19.7003634,-842.4161681,0.12268,-9.39,33.79,-25.35,1.83,10.26,5.89
292,429.15,33,6074.599,0.578002085,13.17258966,-732.5031805,0.13774,-7.26,35.68,-26.51,1.95,11.11,5.14
293,228.15,27,2689.7189,1.390722409,10.60878597,-503.0515871,0.22697,-6.22,29.86,-19.91,1.64,11.59,6.36
294,313.15,20,10332.4965,2.671844782,11.19572277,-3293.051313,0.24496,-11.05,37.33,-25.36,2.03,14,6.35
295,319.65,26,2855.9261,0.497258987,7.560285242,-540.7442996,0.18403,-5.24,28.67,-20.87,1.61,9.41,4.31
296,405.15,26,3549.8686,1.909581708,8.903977881,-689.2164546,0.18641,-11.85,29.29,-21.62,1.7,9.37,6.64
297,541.15,60,11659.8132,8.14397491,23.50898778,-1371.094403,0.18601,-22.82,52.66,-35.06,2.53,20.13,10.15
298,320.65,29,5471.4114,2.498442349,12.88986327,-579.2604938,0.19629,-9.83,31.8,-23.3,1.89,10.38,5.53
299,331.15,27,3610.0501,0.504592915,11.46315151,-578.8630811,0.17369,-5.91,29.68,-22.21,1.67,9.14,4.5
300,379.15,31,9585.5763,4.058757645,17.36021242,-1516.709985,0.19937,-12.65,37.78,-27.08,2.16,12.86,5.85
301,431.15,30,3490.2024,1.957478046,11.27000406,-799.9291573,0.21808,-19.8,33.11,-22.53,1.79,12.37,8.04
302,298.65,26,4741.9929,4.873491695,28.38388339,-1729.300119,0.18658,-18.57,34.74,-24.23,1.82,12.33,8.82
303,413.15,8,1895.3962,2.245445274,3.872228024,-2427.39564,0.21954,-4.09,21.13,-16.29,1.29,6.14,1.39
304,260.15,23,2361.5078,2.600522855,6.992320578,-463.5288918,0.22048,-8.23,26.2,-18.66,1.52,9.07,4.92
305,378.15,23,6872.5138,1.196455724,10.961898,-4028.053876,0.21885,-11.45,37.59,-25.99,2,13.61,3.76
306,369.15,19,3739.0974,4.384717398,5.662626125,-1818.996311,0.21864,-9.79,28.37,-20.46,1.63,9.53,4.74
307,215.05,31,4241.3152,1.616521717,3.409593367,-505.4569358,0.33088,-5.97,32.35,-22.88,1.93,11.4,5.5
308,310.45,49,6277.7168,1.267760944,8.946358232,-646.2628764,0.29252,-5.34,46.26,-29.74,2.42,18.94,4.82
309,365.15,14,2263.7087,3.795656294,13.21960953,-854.8980144,0.1616,-9.71,20.81,-16.2,1.25,5.86,5.62
310,401.15,18,2045.6183,5.22549602,10.29506034,-551.2880553,0.17276,-12.99,22.45,-16.83,1.34,6.96,6.41
311,290.65,36,6872.8137,4.951640704,27.64620694,-1906.204443,0.19118,-14.26,43.46,-29.15,2.2,16.51,8.17
312,515.15,56,9859.1172,3.346948356,38.17741755,-1355.743135,0.17171,-21.22,49.56,-33.43,2.4,18.53,9.39
313,165.15,24,1543.3552,0.133407833,0.571654109,-314.5151846,0.378,-0.61,23.69,-17.5,1.47,7.66,3.58
314,279.15,45,14859.8959,3.302263044,25.39699311,-999.4164593,0.3253,-21.65,48.38,-33.85,2.8,17.32,7.93
315,322.15,26,4016.909,2.079553063,11.5122131,-594.1289472,0.235,-10,29.78,-21.23,1.72,10.27,5.45
316,277.65,23,2031.8132,1.921462529,8.542820523,-480.5726923,0.1698,-6.22,25.72,-19.13,1.5,8.1,3.27
317,277.15,32,5550.3891,2.848832122,15.15444576,-3114.400957,0.25154,-10.59,35.72,-23.96,1.93,13.69,5.21
318,409.15,51,15824.8418,3.991477488,46.84831806,-1191.827512,0.18577,-16.16,53.96,-36.06,2.81,20.71,10.73
319,173.45,29,3466.3242,0.553349203,1.575877219,-970.0276022,0.25622,-3.94,35.65,-19.03,1.78,18.4,9.86
320,439.15,73,23771.436,4.985141749,61.3472571,-2101.21333,0.16073,-45.61,69.48,-44.88,3.23,27.83,11.21
321,310.15,21,2170.5815,2.022197681,13.16940052,-441.4447956,0.22944,-10.85,24.25,-17.5,1.45,8.2,2.59
322,360.15,32,4300.1775,2.498413044,18.46853518,-672.7598025,0.23106,-11.05,35.12,-24.51,1.98,12.59,7.01
323,367.15,29,2894.5856,2.806462277,13.24319894,-633.4373622,0.23413,-11.16,31.73,-21.72,1.73,11.74,6.12
324,287.65,25,5698.2836,6.896401862,13.58746695,-1368.983075,0.19867,-15.98,34.02,-23.61,1.8,12.21,8.64
325,195.15,32,4358.8405,1.640190626,7.682736151,-543.6058517,0.28281,-6,33.51,-23.3,1.94,12.15,6.1
326,483.15,32,6036.4293,1.813064304,15.70513443,-748.5419678,0.14487,-11.85,34.14,-25.87,1.89,10.15,4.82
327,372.15,26,3712.8482,2.261598517,15.20177632,-594.1315402,0.23053,-10.39,29.92,-21.78,1.77,9.9,6.22
328,376.15,44,6776.8417,2.214020056,16.76382034,-830.0180983,0.22721,-10.93,44.15,-29.78,2.33,16.7,8.68
329,419.15,96,42094.1138,6.614150762,55.82097317,-3159.145819,0.14338,-36,97.53,-58.44,4.21,43.3,12.4
330,429.15,57,9935.4531,6.091380629,22.76258534,-1083.289387,0.18452,-17.49,49.43,-33.91,2.48,18.01,8.56
331,481.15,19,3330.3333,4.613856059,16.83032112,-597.4489331,0.16939,-16.04,24.9,-18.03,1.41,8.28,6.12
332,498.15,31,8978.6566,9.203217679,16.23026336,-2531.343279,0.18561,-31.09,39.57,-29.59,2.18,12.16,3.25
333,407.15,20,3210.6173,2.80920002,8.425546976,-1380.465814,0.21272,-7.02,27.7,-20.12,1.62,9.2,5.85
334,254.15,19,2995.7191,2.738413448,13.06361907,-808.5653227,0.18054,-7.04,24.82,-18.34,1.5,7.99,3.95
335,336.65,19,1742.3778,2.38481646,8.651322069,-382.2825092,0.20332,-10.7,21.6,-16.33,1.34,6.61,3.71
336,362.15,53,11635.8839,2.017977468,13.03149983,-1172.08978,0.19411,-12.74,53.14,-34.56,2.64,21.23,9.1
337,389.15,28,4153.7471,2.622411589,17.27303296,-671.1105323,0.13177,-11.65,31.13,-23.25,1.73,9.61,4.18
338,328.65,27,2705.4513,0.45236839,7.366985326,-503.8510536,0.16808,-4.55,28.51,-21.06,1.63,9.08,4.58
339,466.15,54,13623.9773,6.193441869,17.63317902,-1682.407012,0.12685,-26.19,57.11,-37.76,2.85,22.21,12.6
340,348.15,24,3716.7704,5.262396756,22.47811991,-857.8892074,0.17834,-16.18,29.14,-21.21,1.65,9.59,2.8
341,240.15,22,1671.4571,1.403095453,6.865512514,-425.4099462,0.23291,-5.04,24.35,-17.64,1.43,8.15,4.29
342,448.15,14,1359.6935,3.076825564,19.10042648,-415.9233386,0.21354,-15.48,18.55,-13.9,1.2,5.85,3.55
343,479.15,50,7053.2283,3.592240372,11.96101833,-908.5131704,0.16895,-7.2,46.22,-30.29,2.28,18.21,9.96
344,374.15,21,2054.8838,0.979724165,6.317271663,-1430.430336,0.21508,-6.54,25.79,-20.32,1.51,6.98,2.87
345,297.65,46,8782.9845,2.603426252,25.21758454,-664.9286043,0.23258,-6.57,45.78,-30.19,2.47,18.05,7.09
346,356.15,20,5238.2295,3.401488429,9.752112413,-1380.466685,0.2137,-5.84,27.41,-20.09,1.62,8.94,5.72
347,352.45,20,1752.852,4.863018035,16.55312443,-705.4488192,0.18455,-11.88,23.11,-17.16,1.36,7.32,3.64
348,283.15,58,11679.2198,0.348430208,6.207574644,-859.2913512,0.32357,-5.32,56.26,-36.43,2.99,22.83,8.46
349,250.15,25,2190.8641,0.675992197,3.853731174,-427.6344263,0.23434,-3.08,25.59,-19.29,1.54,7.83,3.47
350,211.55,22,2024.3064,0.143077986,4.388811865,-313.2456676,0.29984,-3.26,24.87,-17.56,1.54,8.85,4.51
351,299.15,34,6421.418,6.266890425,10.1345037,-1026.371414,0.17435,-13.83,38.75,-25.97,2.01,14.8,12.07
352,446.15,23,2283.4665,0.69531636,6.295574283,-496.8416378,0.22565,-7.85,26.21,-18.96,1.57,8.83,2.96
353,401.15,28,2870.1163,1.414024254,7.054443264,-504.0575395,0.20998,-6.75,28.13,-21,1.65,8.78,4.93
354,330.65,17,1786.3233,1.053177981,10.52094378,-476.1088494,0.17058,-8.87,21.28,-16.2,1.32,6.4,4.77
355,305.15,13,1996.2556,1.552095339,7.023860556,-605.1484205,0.21627,-5.72,19.14,-14.02,1.07,6.2,5.2
356,454.15,77,29654.8173,2.889990038,18.56458849,-2289.776964,0.15275,-26.93,70.88,-46.8,3.4,27.49,13.19
357,330.15,35,7819.9095,6.516185641,27.19499194,-3153.709632,0.26706,-17.05,38.77,-26.11,2.15,14.82,5.25
358,449.15,18,1520.1564,1.775338692,9.469677049,-402.1469454,0.18924,-11.73,21.34,-16.02,1.32,6.64,3.94
359,431.15,18,2376.6648,1.28148602,13.79118821,-402.149525,0.2096,-11.63,21.16,-15.98,1.31,6.49,3.9
360,195.65,35,3970.5166,0.116021765,0.340376527,-433.6675033,0.37565,-0.8,34.05,-23.83,1.97,12.18,5.09
361,283.15,34,2874.5455,1.945826377,8.347160208,-503.8321779,0.28503,-8.6,30.53,-21.99,1.73,10.27,2.97
362,307.15,21,2060.8605,2.669372087,13.08515801,-441.4476988,0.22283,-10.12,24.11,-17.34,1.43,8.19,2.76
363,492.15,33,13240.6574,1.517791,17.57848502,-1350.078761,0.12773,-9.79,40.93,-30.97,2.25,12.21,3.17
364,243.15,26,3168.2239,2.078095104,8.538053509,-519.0723944,0.18055,-8.61,29.15,-20.13,1.65,10.67,4.82
365,497.15,29,5193.2059,2.813922908,24.88691748,-1141.857808,0.27457,-25.28,32.51,-23.79,1.88,10.6,4.09
366,300.55,43,6675.1077,1.4317449,10.10135732,-567.6383327,0.29772,-5.14,41.42,-28.58,2.35,15.19,4.16
367,515.15,32,6322.1238,5.013768902,23.75384777,-914.0338896,0.09747,-16.78,34.79,-26.63,1.97,10.13,6.61
368,434.15,41,16431.9357,10.40253292,28.6093917,-1065.072637,0.10733,-19.03,45.75,-32.75,2.48,15.48,7.82
369,253.15,9,4154.6857,1.214199016,2.987002283,-3583.382869,0.1972,-2.72,19.17,-15.53,1.26,4.9,1.7
370,318.65,26,4118.9591,3.983053528,15.07389767,-904.4465359,0.18696,-5.73,29.3,-21.53,1.71,9.47,4.13
371,295.15,41,6572.5326,4.219985613,23.71545512,-661.5460864,0.27644,-12.78,41.19,-27.53,2.25,15.92,6.87
372,269.15,30,3485.276,0.431864898,6.923147128,-543.1593944,0.17312,-4.63,31.19,-22.42,1.73,10.49,5.12
373,270.15,36,6023.4602,0.379376923,8.020842308,-621.788244,0.17409,-4.57,37.05,-26.17,2.03,12.92,5.23
374,263.15,45,5650.2843,0.072894993,0.625492454,-589.71599,0.34871,-0.94,42.1,-28.67,2.32,15.75,5.19
375,273.75,46,5616.9402,0.10322427,0.555468973,-627.8203508,0.34365,-0.87,41.07,-28.64,2.24,14.67,4.72
376,443.15,12,870.2921,4.722361111,5.146179905,-658.849497,0.18382,-19.77,17.45,-13.51,1.13,5.07,2.94
377,335.65,31,4170.6573,1.266327134,6.222296058,-692.5310064,0.18137,-8.05,33.76,-23.9,1.92,11.78,8.1
378,283.15,24,2621.5288,2.960311848,6.5159234,-538.7657427,0.16422,-7.2,26.69,-19.89,1.58,8.39,5.09
379,316.15,30,4576.4066,3.792656681,11.13912764,-580.2481043,0.16425,-9.81,32.91,-23.08,1.82,11.65,6.05
380,294.15,18,3780.6209,3.259278633,8.570303018,-919.7217992,0.19944,-7.19,24.56,-18.24,1.47,7.8,5.59
381,269.15,14,3841.3873,1.90350845,8.871092288,-859.32201,0.21082,-5.18,21.84,-15.95,1.3,7.19,5.86
382,324.65,29,5156.2254,5.48140626,10.68889276,-1076.101803,0.2455,-16.6,35.76,-23.65,1.93,14.05,14.68
383,321.15,52,10384.0136,2.715389698,26.11641188,-743.5721053,0.23318,-7.39,51.14,-33.38,2.73,20.5,7.51
384,314.15,21,3201.1835,4.348071217,18.35115688,-958.6858072,0.23056,-13.49,26.49,-19.37,1.47,8.6,4.47
385,349.15,37,7074.3809,1.884317993,12.2761445,-713.2369631,0.20574,-9.99,38.89,-27.32,2.18,13.76,4.95
386,302.15,22,1703.1982,0.88617092,6.678415314,-425.4143672,0.2162,-4.83,24.23,-17.97,1.45,7.71,5.01
387,573.15,40,11076.4894,5.980873705,29.45714287,-1731.132248,0.17165,-29.96,45.5,-32.45,2.36,15.41,7.66
388,291.15,19,2503.2937,4.310395825,24.5911827,-403.1240629,0.23333,-10.18,23.82,-16.65,1.37,8.54,5.61
389,419.15,40,7895.9867,2.833873118,17.51608519,-1379.158602,0.17105,-14.09,44.58,-29.92,2.3,16.96,4.64
390,425.15,35,7050.5159,5.828708018,9.01670719,-994.2558048,0.16445,-17.4,38.27,-27.63,2.1,12.75,8.03
391,368.15,24,3099.2196,5.311513902,13.8474314,-650.8830143,0.22016,-16.35,28,-20.26,1.6,9.35,6.34
392,593.15,18,2816.4111,1.357548673,6.467592588,-1321.333409,0.22172,-7.08,25.1,-18.98,1.53,7.65,3.1
393,377.15,18,1961.6159,2.348144574,17.91374341,-494.169003,0.16207,-8.99,23.36,-16.93,1.32,7.75,3.71
394,447.15,19,3845.787,2.697598947,10.58516568,-1454.512216,0.22725,-11.24,27.44,-20.23,1.62,8.83,5.64
395,469.15,25,3925.8219,4.279641201,20.53026524,-688.9729827,0.17303,-20.3,29.64,-21.66,1.68,9.65,6.32
396,291.15,15,1193.5927,0.667224857,2.859793117,-250.6368514,0.29155,-6.45,18.5,-12.7,1.1,6.9,4.1
397,377.15,60,23269.1333,5.598318737,40.03186034,-2095.981665,0.22661,-17.41,59.5,-41.51,3.11,21.11,8.53
398,464.15,96,34389.6911,9.721370006,34.23706695,-2486.817662,0.15864,-49.36,92.51,-53.21,4,43.3,20.36
399,233.15,19,1197.745,4.431415996,9.631865631,-423.2006562,0.18576,-10.36,21.31,-15.69,1.3,6.92,4.32
400,437.15,34,8826.8378,5.464318769,35.06199505,-911.2225105,0.11723,-16.18,39.18,-27.72,2.11,13.57,7.86
401,237.75,26,2786.4884,0.480902173,4.098910104,-390.6783741,0.16418,-3.26,28.3,-19.91,1.64,10.03,5.47
402,186.45,6,3937.3479,0.186456161,3.012817477,-3108.98377,0.23456,-2.92,14.37,-11.38,1.04,4.04,1.94
403,425.15,40,10931.684,8.471964704,25.845468,-989.8479455,0.11263,-16.46,43.97,-30.31,2.33,15.98,7.63
404,378.15,30,2794.5236,3.473910455,10.75122582,-616.4223746,0.24892,-11.09,29.91,-21.03,1.67,10.56,4.7
405,287.15,27,3283.5876,0.365282138,8.837710249,-503.8525889,0.17103,-4.63,28.86,-21.28,1.65,9.23,4.67
406,173.15,10,1127.0777,1.799131182,8.305621488,-230.1742977,0.28411,-6.76,13.25,-9.9,0.93,4.28,2.42
407,402.15,20,2465.159,1.526173892,6.724578878,-441.2352319,0.17558,-8.37,23.69,-17.71,1.4,7.38,4.14
408,497.15,23,6649.277,4.730342018,27.28834864,-3196.744471,0.16387,-17.62,29.67,-22.56,1.75,8.87,4.17
409,445.15,49,6295.6233,3.897668048,5.696349241,-833.3071097,0.10967,-6.19,45.32,-30.03,2.29,17.57,8.73
410,193.15,21,1315.3345,0.380481222,2.885527784,-350.1307736,0.2481,-2.22,22.24,-16.47,1.36,7.12,3.82
411,623.15,24,4288.395,0.003003331,9.619124784,-1011.837946,0.16262,-15.42,27.99,-22.8,1.69,6.89,9.45
412,144.15,19,1724.7919,0.446209962,2.929724161,-273.9375302,0.26715,-2.53,22.12,-15.33,1.33,8.12,4.86
413,207.45,27,2105.5906,0.091321465,0.538242613,-353.8321916,0.36081,-0.68,25.66,-18.61,1.51,8.56,3.87
414,157.15,29,2200.8931,0.082333772,0.473000423,-355.0374973,0.36435,-0.76,28.07,-19.7,1.63,10,4.63
415,266.35,24,2119.4018,4.620495018,19.64444108,-422.7653178,0.24821,-10.54,25.68,-18.22,1.5,8.97,3.53
416,463.15,28,4663.6752,5.170058432,16.13503675,-935.0405334,0.19406,-19.86,31.85,-22.88,1.75,10.72,7.22
417,399.15,22,4364.4069,4.150261021,9.579834081,-1035.027395,0.14115,-8.69,28.77,-21.21,1.61,9.18,4.67
418,407.15,37,8366.5041,3.53467289,14.75222194,-986.8855635,0.14405,-243177.96,48.63,-35.44,2.64,15.83,6.98
419,233.15,10,2090.4832,2.677942901,7.814449182,-2763.90994,0.26588,-7.58,15.5,-12.2,1.08,4.38,1.77
420,337.65,15,4336.7779,1.46405645,13.40286168,-1116.845136,0.18024,-11.71,23.86,-17.62,1.39,7.64,7.19
421,392.15,36,10646.3141,5.958572791,11.98606264,-1798.48821,0.17542,-15.47,43.4,-29.31,2.25,16.35,8.18
422,255.65,9,3485.4139,1.892686519,5.93414362,-5694.596066,0.20229,-3.67,19.47,-15.98,1.28,4.78,1.21
423,267.15,9,3138.0287,1.155188374,2.839332437,-5694.594051,0.19543,-2.8,19.71,-16.19,1.31,4.83,0.89
424,330.15,31,5141.9791,3.93430654,15.33751558,-692.6015683,0.18947,-15.99,33.76,-24.37,1.94,11.33,6.5
425,396.15,18,1257.743,1.839990092,7.678043758,-347.9355632,0.34618,-4.17,18.57,-14.86,1.23,4.94,2.13
426,311.65,24,3850.2597,3.919027922,14.39016525,-501.6175926,0.16537,-9.87,28.12,-20.04,1.61,9.69,5.51
427,422.15,27,5264.4824,8.847281896,32.52806939,-727.3093722,0.17159,-17.53,31.12,-22.87,1.78,10.03,7.44
428,414.15,34,4967.909,3.151907426,12.85616726,-768.8389276,0.22752,-13.64,35.57,-24.7,1.93,12.8,5.75
429,395.15,16,1930.5442,4.294361757,5.571924169,-587.2020522,0.15621,-12.42,20.95,-16.11,1.28,6.12,6.53
430,585.15,16,1637.4029,2.907411574,12.94835372,-492.2313159,0.18826,-14.4,20.96,-15.82,1.29,6.44,3.56
431,405.15,64,18781.0908,3.902575879,25.60339532,-1125.079499,0.19356,-11.55,63.67,-40.34,3.14,26.47,10.09
432,193.15,20,1868.1902,3.3659828,14.03134082,-403.3567743,0.29234,-4.4,22.37,-16.39,1.37,7.35,4.27
433,403.15,22,4452.1704,0.000678233,21.39738287,-720.8537772,0.15521,-6.89,29.37,-20.82,1.6,10.14,9.79
