,tm,num_atms,r2extent,edmn,eqmn,total_energy,hlg,cpe,cce,cde,cre,ctne,smd
7030,490.15,18.0,2678.4215,3.90032809005,13.0428182859,-919.72659485,0.20104,-13.38,24.13,-17.9,1.43,7.66,5.1
7031,344.15,26.0,7405.337,3.27600062729,13.612084689,-1037.42095545,0.20321,-8.1,32.34,-23.68,1.85,10.52,5.23
7032,312.15,30.0,5233.5901,3.26912948811,14.7288065555,-655.270980291,0.18769,-10.1,34.05,-24.0,1.87,11.91,6.19
7033,367.15,18.0,4847.5131,2.74058287778,19.4660316523,-1040.51735542,0.17626,-9.36,27.73,-20.26,1.56,9.03,8.19
7034,342.15,33.0,5877.1051,3.29316472865,19.9759271119,-694.586933106,0.18828,-10.68,36.61,-24.97,1.95,13.58,6.39
7035,621.15,31.0,8348.2985,5.39907311119,53.0600229614,-879.748963173,0.20045,-26.47,36.7,-26.02,1.99,12.67,8.25
7036,427.15,21.0,3227.0702,1.7020497525,10.1739169276,-950.779577212,0.18949,-12.01,27.77,-20.02,1.62,9.37,4.71
7037,332.15,27.0,3593.7298,1.87211353822,9.6897406601,-557.989173246,0.17831,-9.47,29.99,-22.09,1.72,9.62,4.77
7038,393.15,15.0,2697.3302,6.13879556021,7.77976516612,-814.925646179,0.16816,-10.66,24.2,-17.17,1.36,8.38,6.13
7039,350.15,30.0,5539.4807,3.57250770888,10.0829209081,-746.54580061,0.16947,-11.86,34.39,-24.59,1.9,11.7,6.36
7040,370.65,23.0,4590.0117,6.42058033047,23.066121614,-1282.5990823,0.20258,-15.95,31.13,-21.36,1.52,11.3,8.72
7041,388.15,16.0,2699.0548,3.5885515532,10.0304187814,-599.420121176,0.20265,-10.5,21.45,-15.94,1.23,6.74,5.38
7042,334.15,19.0,5227.0987,4.16541227011,13.2356761705,-966.506237718,0.15035,-9.16,27.28,-19.95,1.54,8.87,7.05
7043,439.15,23.0,4058.6465,3.28486202298,13.5448286671,-3088.49052194,0.19041,-11.91,27.56,-20.37,1.61,8.8,3.77
7044,356.15,22.0,4143.2129,6.69439087894,18.1299962463,-1394.24918812,0.16617,-12.28,29.14,-21.45,1.67,9.35,4.65
7045,477.15,15.0,4102.0839,4.43629404346,8.22625723765,-1336.17278636,0.19093,-14.91,24.07,-18.13,1.49,7.43,3.05
7046,364.15,18.0,3834.2004,1.58325402889,8.28139445021,-1155.59444996,0.18913,-7.7,25.9,-18.85,1.45,8.49,4.76
7047,361.65,14.0,2030.0963,4.60302847373,17.8774965437,-735.070173846,0.23354,-14.93,19.99,-15.51,1.26,5.75,1.7
7048,447.15,34.0,7920.1434,2.95055975367,18.2627601348,-782.993879809,0.17302,-14.03,37.72,-27.53,2.1,12.28,5.68
7049,314.15,17.0,2628.7649,4.7632738206,23.1526574168,-637.495380877,0.20544,-9.9,23.68,-16.77,1.3,8.21,6.87
7050,365.15,25.0,6257.5183,6.2665444465,32.7011683487,-933.111044038,0.17793,-19.71,30.29,-22.2,1.75,9.84,4.68
7051,415.15,13.0,2581.2291,3.41608900499,6.60529756105,-3334.03967034,0.18877,-9.68,21.42,-16.84,1.38,5.96,0.97
7052,418.15,18.0,3269.0439,4.32665547276,23.4421313545,-1118.81491862,0.15224,-18.08,25.4,-19.3,1.43,7.52,4.03
7053,322.65,16.0,895.4662,3.9954140211,9.65274219898,-723.057747599,0.31817,-12.53,19.87,-15.18,1.22,5.9,2.73
7054,361.15,30.0,6406.7284,2.01011991185,10.2104712888,-775.922594414,0.14716,-13.8,33.03,-24.57,1.89,10.35,-2.65
7055,497.15,42.0,7799.8729,5.86574358372,29.6989012085,-969.451081772,0.18741,-104780.24,47.03,-32.86,2.5,16.67,5.76
7056,408.15,22.0,4173.7984,4.96180543149,9.4197959272,-788.07396817,0.19396,-102796.66,30.8,-23.07,1.74,9.46,6.2
7057,445.15,23.0,4590.1874,4.32169341,32.2553223727,-869.531729593,0.17839,-17.98,30.19,-20.86,1.55,10.88,8.3
7058,445.15,13.0,2065.3626,4.76361824037,17.4498483799,-754.979525974,0.2077,-15.15,19.09,-15.21,1.24,5.11,1.51
7059,323.15,14.0,6566.0317,2.94529346246,4.54398589016,-5864.28837269,0.17498,-5.42,26.76,-20.47,1.62,7.91,2.9
7060,351.15,24.0,6637.2342,1.21561495137,7.09759392682,-3101.87669381,0.16913,-8.41,28.66,-22.09,1.75,8.33,-1.64
7061,492.15,16.0,2999.9273,3.93681258126,14.9643636129,-819.000531841,0.18442,-15.76,22.36,-17.17,1.33,6.51,4.51
7062,344.15,34.0,5898.7918,3.9123255041,17.4599835097,-988.67092112,0.21261,-13.85,38.02,-25.09,1.88,14.81,4.9
7063,333.15,30.0,8858.2434,4.78736908333,31.1058702717,-1727.241313,0.14751,-14.42,39.87,-27.74,2.0,14.13,9.62
7064,330.15,23.0,5819.3731,3.42120246989,14.2024947639,-989.890290179,0.16549,-8.35,31.13,-22.83,1.79,10.08,7.06
7065,413.15,32.0,6385.1033,2.80699158709,26.9774624737,-801.845845769,0.19693,-17.72,36.33,-26.07,2.05,12.3,7.63
7066,329.15,45.0,22799.017,3.64811517499,12.808749752,-2313.77856887,0.27577,-8.72,52.94,-34.73,2.38,20.58,13.22
7067,523.15,25.0,3393.5758,1.2069880074,21.8650895018,-722.260786386,0.17746,-16.11,29.23,-21.57,1.68,9.34,6.03
7068,398.15,17.0,2946.22,4.36804920416,9.60494947983,-724.548775383,0.1798,-12.02,24.01,-17.41,1.35,7.95,8.3
7069,331.15,31.0,7590.9996,3.05684458715,17.9439599531,-970.215609821,0.16936,-10.24,36.63,-25.85,1.92,12.7,7.87
7070,416.15,15.0,3506.7659,2.27360693833,15.9456931452,-5847.41786085,0.23609,-15.79,23.77,-18.83,1.48,6.43,0.61
7071,408.15,34.0,6030.6223,5.34851630548,20.9587036839,-1088.9537903,0.17241,-16.16,39.29,-26.74,2.04,14.59,4.82
7072,487.15,19.0,3612.2558,6.13636126544,27.559419585,-854.492936356,0.17618,-21.41,25.09,-19.07,1.51,7.52,3.81
7073,333.15,13.0,709.5046,3.47281139569,9.81520758925,-683.760851,0.34308,-13.97,17.48,-13.78,1.15,4.85,2.86
7074,363.15,24.0,4176.5274,3.14478756357,21.859545998,-759.159847668,0.21953,-13.49,30.35,-21.9,1.72,10.17,4.42
7075,416.15,28.0,6169.0954,3.14844229898,12.3999098448,-1022.13887889,0.14323,-11.49,34.33,-23.53,1.75,12.55,7.6
7076,353.15,44.0,11290.9872,4.37833326964,32.3353781045,-1054.95114265,0.22023,-16.23,50.08,-32.37,2.51,20.23,9.75
7077,563.15,21.0,6418.117,2.92423725098,18.1673280242,-3384.98810656,0.16985,-11.68,29.87,-22.05,1.64,9.46,4.0
7078,301.15,32.0,6938.0456,3.74622518544,16.1539768813,-1045.42003699,0.19115,-12.02,37.34,-25.38,1.9,13.86,8.13
7079,449.15,25.0,5374.8633,4.60915138068,27.0949815898,-1566.8943194,0.15708,-16.32,33.49,-23.75,1.8,11.55,4.8
7080,553.15,25.0,8731.1097,2.31691895629,21.5391554496,-1545.57554348,0.13637,-19.66,35.73,-25.28,1.78,12.22,6.32
7081,359.15,39.0,8292.4525,2.34862121467,14.1096622872,-1284.74566559,0.19558,-11.14,44.28,-26.44,2.27,20.12,8.2
7082,371.15,17.0,2554.8668,2.92918362859,4.05364662002,-1828.09684472,0.29541,-3.05,25.64,-16.54,1.44,10.55,3.47
7083,422.15,25.0,7499.0109,2.31665145415,13.0927966516,-713.915622694,0.18747,-10.83,32.1,-23.1,1.79,10.79,6.38
7084,350.15,27.0,5310.0779,1.98441643059,11.7402991427,-946.941438968,0.17759,-8.8,33.66,-23.32,1.76,12.1,7.0
7085,382.15,35.0,8642.8283,1.21273829411,2.14700712621,-3602.15858495,0.18222,-7.67,41.93,-28.55,2.1,15.48,7.63
7086,558.15,16.0,2258.527,5.16326843579,13.21687865,-523.843367425,0.13255,-100060.98,24.91,-19.78,1.54,6.67,4.71
7087,326.15,18.0,3066.5736,4.49947658512,15.0134098182,-919.351480928,0.22928,-13.17,23.86,-17.78,1.36,7.45,4.11
7088,438.15,17.0,3503.6414,1.93851158108,16.7530295048,-911.263357236,0.17051,-10.47,25.66,-19.09,1.5,8.06,6.31
7089,473.15,23.0,1764.372,4.32130924952,12.6306884868,-516.910499546,0.25926,-15.45,24.36,-17.79,1.45,8.01,4.69
7090,474.15,15.0,1829.2794,4.01410542712,14.422940297,-739.943641461,0.14275,-16.11,21.0,-16.12,1.27,6.16,1.45
7091,447.15,21.0,3653.1849,3.15589451345,9.96267812438,-644.802300767,0.18258,-13.93,25.5,-19.48,1.54,7.56,6.1
7092,411.15,24.0,4035.0595,5.99074337374,15.8475867002,-857.910084336,0.17509,-16.45,29.2,-21.63,1.71,9.27,4.04
7093,463.15,26.0,5001.1056,8.41233947484,33.8777194805,-913.245947051,0.17684,-18.47,30.55,-22.91,1.77,9.42,3.97
7094,499.15,20.0,4485.626,4.0041437162,22.8215384852,-826.345710321,0.19436,-18.06,27.01,-19.52,1.44,8.92,3.98
7095,448.15,22.0,4415.4636,3.98089317114,15.8940479781,-740.821999658,0.16306,-12.1,28.26,-20.61,1.6,9.24,8.17
7096,409.15,24.0,6524.6454,3.45414932364,21.7109355314,-1695.80627405,0.26243,-10.75,32.76,-21.88,1.45,12.33,10.41
7097,382.15,17.0,2182.536,4.89807869067,22.8932546915,-538.239312063,0.19368,-8.95,22.92,-16.34,1.29,7.86,6.66
7098,383.15,15.0,1810.9233,2.69621880603,6.26235358152,-680.646327559,0.27014,-9.79,20.31,-14.39,1.13,7.05,6.04
7099,403.15,33.0,16530.0422,1.79519306204,10.243152995,-1439.27066323,0.19638,-11.89,43.31,-29.55,2.07,15.83,11.34
7100,311.15,19.0,4387.9583,1.84095874478,16.664303001,-1333.27317654,0.14727,-9.03,28.97,-20.06,1.46,10.36,9.05
7101,470.15,15.0,2589.8668,1.30758982101,16.5075831444,-930.612953938,0.18415,-10.68,21.98,-16.77,1.34,6.55,2.89
7102,408.15,32.0,5700.0369,2.27169477703,9.15944450772,-1121.50922875,0.22304,-12.57,38.01,-22.16,2.0,17.85,8.68
7103,417.15,26.0,2791.7795,5.66008530236,17.801475968,-784.115852356,0.20537,-16.42,29.25,-20.65,1.67,10.27,3.83
7104,427.15,20.0,2298.8581,6.02029425361,9.52870325018,-511.663620181,0.17486,-16.85,24.18,-18.02,1.46,7.61,3.73
7105,319.15,14.0,2636.3162,3.07484548392,12.6746810658,-733.471996416,0.18029,-99388.49,25.06,-20.14,1.57,6.49,4.02
7106,351.15,32.0,8043.6115,4.28923840443,25.0563463149,-1661.84156997,0.2167,-12.8,41.01,-27.23,1.95,15.73,8.24
7107,320.15,45.0,7793.4813,2.72776147601,5.8365217176,-1428.27201171,0.25881,-15.71,51.11,-27.89,2.42,25.65,11.91
7108,456.15,32.0,6119.2902,3.14299892141,36.4010543524,-1248.08577511,0.1822,-15.73,37.82,-25.87,1.88,13.83,8.18
7109,371.15,23.0,3777.2329,1.39425688092,10.3511886124,-600.658997066,0.18349,-5.36,27.02,-19.98,1.51,8.55,4.37
7110,464.15,16.0,2254.2187,5.48477558793,20.7920573472,-595.272929491,0.2082,-16.67,21.17,-15.98,1.25,6.44,5.71
7111,325.15,29.0,5982.6183,5.51213827566,21.6932613207,-1167.6581817,0.15037,-9.98,33.41,-24.53,1.81,10.7,4.72
7112,315.15,25.0,7216.6126,4.51738954929,21.965911966,-1028.95551816,0.17449,-7.81,33.23,-24.31,1.87,10.78,6.45
7113,368.15,12.0,2201.2833,3.79029560984,5.0118850755,-744.69926741,0.26134,-10.52,19.15,-13.25,1.01,6.91,6.22
7114,433.15,22.0,3279.502,5.0008227863,23.2400559231,-893.798545154,0.17496,-18.18,27.62,-20.9,1.64,8.36,4.64
7115,350.95,14.0,837.2885,2.70031786833,5.70663663816,-356.916983275,0.39258,-4.66,17.14,-12.58,1.08,5.64,3.78
7116,309.15,35.0,9030.3811,3.26724848305,13.8713683359,-2139.00434936,0.27255,-3.56,39.15,-26.55,2.15,14.75,3.64
7117,365.15,36.0,8004.3771,1.46858963635,10.184025787,-1106.57361018,0.20897,-10.02,41.14,-27.79,2.04,15.39,8.54
7118,383.15,18.0,1821.2616,1.88782961625,7.69009229528,-576.390554199,0.15087,-6.2,22.51,-17.11,1.31,6.71,3.65
7119,392.15,17.0,1529.8823,2.17621505831,8.72090522423,-476.174847865,0.19678,-11.52,21.27,-15.94,1.29,6.62,3.94
7120,309.15,20.0,1799.6851,3.20345018691,6.88041462631,-465.453420063,0.18596,-5.32,23.04,-17.07,1.34,7.31,4.02
7121,357.15,14.0,2966.5497,2.06999943478,7.11377093671,-957.262819946,0.21921,-9.72,22.83,-15.71,1.15,8.27,7.87
7122,494.15,27.0,3699.7122,7.03979921163,17.2001588112,-1305.40059737,0.28437,-15.85,29.27,-20.85,1.74,10.15,4.56
7123,442.15,14.0,2628.1475,6.12335078531,11.0991586762,-854.886907312,0.17221,-19.45,21.32,-16.11,1.26,6.46,5.85
7124,359.15,35.0,6563.3092,2.85759735967,22.4350557947,-1287.38640859,0.19499,-14.34,39.07,-26.7,1.95,14.33,8.37
7125,449.15,20.0,2348.0137,6.38385278966,11.1655712747,-610.598299016,0.18155,-15.54,23.67,-18.31,1.44,6.79,5.84
7126,392.15,28.0,3136.2906,6.84328507224,20.0117002976,-574.453988417,0.2578,-13.71,28.09,-21.01,1.71,8.79,3.43
7127,327.15,16.0,1169.5085,2.56717345733,15.0262952091,-781.04190323,0.21981,-15.53,20.9,-15.65,1.25,6.5,4.22
7128,435.15,24.0,2163.034,6.10560012529,18.7115569622,-782.898918183,0.2056,-17.82,26.2,-19.81,1.58,7.97,2.43
7129,321.15,16.0,2434.7673,3.36738454887,7.061658398,-817.147158995,0.18669,-91249.4,24.95,-19.96,1.59,6.58,3.97
7130,346.15,16.0,1711.511,1.55740492487,9.56576801203,-806.384303123,0.21602,-7.86,21.53,-16.22,1.33,6.64,3.83
7131,391.15,21.0,3795.8681,5.58864595139,13.0362381088,-793.32414827,0.19801,-14.21,27.13,-19.13,1.48,9.48,6.61
7132,409.15,15.0,1683.7186,4.22558527425,16.7074227214,-739.955617433,0.1372,-11.87,20.83,-16.27,1.29,5.85,2.03
7133,437.15,21.0,2660.5177,3.76789604687,16.1846403948,-818.582708774,0.14328,-15.78,26.49,-19.73,1.57,8.34,2.51
7134,358.15,21.0,2079.603,5.11688033962,15.5527912887,-590.711728829,0.17057,-14.14,24.18,-18.61,1.46,7.04,5.85
7135,508.15,12.0,1762.0828,1.99783226773,6.30492299556,-779.287269417,0.18542,-8.2,18.39,-14.23,1.2,5.35,0.17
7136,358.15,28.0,10285.193,5.43663975724,14.3232933898,-1269.85255006,0.19485,-10.92,36.23,-24.95,1.77,13.04,7.43
7137,327.65,19.0,7104.5126,3.93650630001,12.7265437005,-2556.92596775,0.16616,-12.52,32.81,-23.72,1.82,10.9,3.42
7138,553.15,21.0,4887.0257,4.90000153265,13.0573874875,-1273.7739823,0.17167,-12.4,29.17,-21.41,1.59,9.35,4.69
7139,488.15,18.0,3635.8643,2.52733096171,6.58239887427,-2881.69493765,0.22254,-4.0,23.33,-17.59,1.43,7.17,2.91
7140,336.15,18.0,3609.5429,6.67002443324,13.4082564597,-1072.96948438,0.16198,-9.71,25.83,-18.87,1.47,8.43,7.36
7141,415.15,31.0,5098.7019,3.33697666459,10.7001655992,-991.083303277,0.12876,-10.04,34.52,-24.86,1.8,11.45,6.33
7142,328.15,51.0,13001.4029,6.53970085707,25.3688934928,-1475.78215267,0.15837,-17.5,56.12,-33.48,2.69,25.33,11.57
7143,468.15,24.0,3317.2938,5.61800682271,25.0705118107,-857.912962262,0.17503,-16.55,28.61,-20.49,1.6,9.72,4.43
7144,312.15,14.0,2076.8994,3.69004289406,3.10692838508,-1044.90588138,0.22035,-6.59,21.53,-15.82,1.21,6.91,3.34
7145,433.15,26.0,4382.6481,5.39094019351,26.6072585946,-1008.31960535,0.16849,-18.82,31.36,-23.23,1.81,9.94,5.99
7146,314.15,21.0,3104.3612,5.3829652321,6.13266543601,-797.135208611,0.16379,-11.7,26.79,-19.19,1.46,9.06,6.78
7147,488.15,23.0,4544.2143,3.90244162673,32.560033971,-931.921767659,0.14578,-21.37,29.12,-21.76,1.68,9.04,4.8
7148,383.15,16.0,2721.7424,3.44340812858,19.8495647673,-823.141926016,0.1452,-14.13,22.49,-16.98,1.31,6.82,3.54
7149,528.15,21.0,4577.8259,3.85144238176,24.9845452806,-967.848653443,0.1501,-21.92,27.79,-21.03,1.63,8.39,5.14
7150,530.15,20.0,2812.9489,3.48514531978,12.0627193344,-606.714578425,0.18742,-21.28,24.96,-18.57,1.5,7.89,6.07
7151,444.15,58.0,24302.0623,5.76768565804,27.6095966988,-1954.00828308,0.10348,-23.14,61.76,-41.37,3.01,23.4,15.04
7152,680.15,28.0,8739.7147,3.38090916471,31.8402876619,-952.57223125,0.14436,-22.59,34.81,-25.18,1.87,11.5,8.4
7153,307.15,15.0,6086.8297,3.68500717503,10.464929919,-6382.00273042,0.1747,-8.29,27.96,-21.71,1.69,7.95,1.34
7154,424.15,21.0,4542.9233,4.84028918454,17.8130118298,-946.410526364,0.18725,-16.75,28.04,-20.05,1.49,9.49,8.28
7155,407.15,16.0,4616.879,4.24681979133,10.3431911613,-599.412337919,0.20988,-12.63,21.88,-15.95,1.24,7.17,5.63
7156,380.15,15.0,4933.2941,4.48716975164,5.54407567318,-3103.74691098,0.17571,-10.57,23.41,-17.7,1.4,7.1,4.81
7157,344.15,22.0,2785.2028,3.47110319351,10.7237433254,-636.77536702,0.16675,-8.76,26.01,-19.14,1.48,8.36,5.51
7158,384.15,27.0,4081.6196,6.48950049079,34.7479788609,-897.219350369,0.17484,-19.44,31.57,-22.47,1.77,10.87,3.33
7159,403.15,17.0,1871.4348,3.51870425015,8.76459410355,-476.177786879,0.20371,-13.56,21.77,-16.14,1.33,6.96,4.03
7160,379.15,34.0,7913.4809,4.08467136989,12.4765887942,-3319.78136203,0.18262,-9.94,39.05,-27.34,2.1,13.81,6.51
7161,419.15,24.0,7490.0643,3.64925152874,12.9314536267,-1411.69261168,0.18281,-7.46,34.13,-23.35,1.6,12.38,9.68
7162,340.15,31.0,3950.8835,2.41666809885,15.5138968251,-613.785353834,0.27583,-12.02,32.03,-22.4,1.8,11.44,2.86
7163,283.15,17.0,3516.058,2.40528073206,8.06331397814,-1084.23590381,0.19276,-7.4,24.35,-17.81,1.36,7.9,5.01
7164,214.15,12.0,1398.4276,1.33088004719,4.14045842873,-430.714978357,0.23384,-3.1,17.13,-12.57,1.0,5.56,4.1
7165,365.65,12.0,1827.1853,3.85329136324,13.0501262009,-455.711706177,0.23974,-12.88,16.64,-12.79,1.08,4.93,5.26
7166,347.15,29.0,3381.3357,0.430944184321,6.09457488919,-580.049188625,0.22797,-5.61,30.34,-22.45,1.72,9.6,4.19
7167,394.15,38.0,5032.8816,2.09092700494,10.1913344166,-920.657033086,0.31702,-12.88,37.82,-26.34,2.04,13.52,5.92
7168,295.15,24.0,3179.1358,2.83354390825,9.05962768275,-575.818846335,0.21323,-10.8,27.28,-19.91,1.61,8.98,6.31
7169,286.65,28.0,3105.4625,1.37040888424,6.13672164515,-595.270564664,0.22207,-8.8,30.45,-21.64,1.76,10.57,5.27
7170,228.15,21.0,1384.7097,1.49976622512,5.66370917332,-461.514116091,0.33601,-8.55,22.97,-17.0,1.42,7.39,4.76
7171,255.15,16.0,3337.5645,2.46390139007,17.4234425241,-533.073636136,0.23383,-9.69,23.25,-16.61,1.41,8.04,8.19
7172,330.65,23.0,2110.1352,1.3650882792,8.09767708791,-496.786979328,0.19376,-11.13,25.43,-18.6,1.48,8.31,0.8
7173,238.15,20.0,1307.374,1.98775820713,8.49080450546,-328.320143332,0.27076,-7.55,21.65,-15.67,1.34,7.32,1.47
7174,478.15,12.0,1913.5908,2.4708335638,6.87783235111,-352.974920978,0.23705,-18.88,16.36,-12.78,1.12,4.7,0.01
7175,373.15,30.0,3484.1182,6.27223832934,14.0235822328,-663.855365433,0.18173,-15.28,31.93,-22.94,1.79,10.77,1.84
7176,525.15,31.0,7902.4024,8.81372540189,30.6295767532,-1484.65567559,0.16835,-25.12,39.01,-27.89,2.04,13.16,2.97
7177,181.15,4.0,704.895,2.17580304945,9.3854393781,-114.500880845,0.22498,-4.98,7.7,-5.33,0.57,2.93,4.11
7178,495.15,59.0,13499.007,5.56976773394,34.2557195462,-1345.85667654,0.18424,-25.54,53.87,-36.27,2.66,20.26,10.87
7179,389.15,73.0,18874.3585,2.15634296205,18.0582369815,-1168.68455815,0.17509,-7.93,65.17,-42.0,3.16,26.34,9.44
7180,324.65,29.0,5186.8253,5.72224816833,16.2210092836,-1797.53260248,0.26896,-17.87,34.48,-24.39,1.92,12.01,5.4
7181,328.15,30.0,3344.6269,2.307903709,10.5251021715,-708.660292341,0.23924,-14.0,32.2,-22.45,1.8,11.55,6.61
7182,355.65,49.0,9631.3777,2.53065044801,28.8116370659,-1016.67388734,0.16748,-21.1,47.58,-32.79,2.46,17.25,5.98
7183,414.15,31.0,4139.015,4.08123023732,13.1945453196,-834.218286613,0.18559,-20.2,33.44,-23.97,1.84,11.31,5.66
7184,469.15,56.0,19119.9242,2.14661197938,23.6028618398,-1195.23651111,0.17412,-12.81,53.37,-38.08,2.79,18.08,8.48
7185,441.15,25.0,3693.3301,3.20277227102,12.642799841,-573.018961599,0.18615,-14.8,27.99,-20.93,1.68,8.74,4.08
7186,439.15,15.0,4842.5339,3.28969249779,3.51517208825,-1799.57406143,0.19264,-9.7,25.16,-19.26,1.52,7.43,4.75
7187,467.15,15.0,4560.7864,1.35658678676,9.54892462008,-2259.15862068,0.18492,-8.1,27.1,-20.68,1.63,8.05,5.0
7188,439.15,15.0,3589.2829,1.23167321153,12.5263648171,-1799.58136196,0.18575,-9.07,25.54,-19.36,1.55,7.72,4.84
7189,437.15,15.0,4129.6673,3.25894762922,9.39020016453,-1339.9922908,0.20333,-9.91,23.23,-17.79,1.41,6.85,4.66
7190,583.15,12.0,3036.8993,3.88600978511,12.7764268107,-2985.61210041,0.19074,-18.46,19.5,-15.22,1.26,5.54,4.29
7191,455.15,30.0,9122.1663,5.62230463956,14.2390720758,-873.956759697,0.15543,-285484.86,45.35,-34.49,2.64,13.5,6.66
7192,473.15,33.0,8848.6001,4.97903223629,23.5109142751,-913.270276934,0.15748,-262201.09,47.55,-35.04,2.71,15.22,6.69
7193,389.15,17.0,3312.5244,3.35716416787,16.059584839,-716.47145748,0.15759,-11.34,23.16,-17.42,1.36,7.1,8.83
7194,547.15,18.0,1122.8786,5.01997266228,9.0261054215,-476.365323379,0.23339,-20.1,20.63,-15.47,1.28,6.44,1.51
7195,359.15,17.0,1190.1504,3.22669571543,13.1215238075,-360.201650444,0.24777,-14.4,20.24,-15.05,1.29,6.47,1.08
7196,509.15,35.0,11696.6508,5.22482620189,11.2613126593,-979.402802959,0.1587,-436728.12,53.03,-38.94,2.98,17.06,5.69
7197,213.15,19.0,2517.0256,3.27961170415,10.6321445419,-1172.29300556,0.24036,-9.64,24.77,-17.9,1.52,8.39,2.19
7198,481.15,61.0,13267.9623,1.92879990927,57.290350199,-1632.92849615,0.18441,-23.29,54.08,-37.22,2.67,19.54,9.65
7199,413.15,52.0,8544.1825,6.41239889667,26.8770773117,-930.660555268,0.18742,-12.48,44.94,-31.65,2.35,15.63,6.59
7200,326.15,35.0,8712.0656,5.41555532517,41.7190881159,-1959.28491349,0.20821,-20.08,43.15,-29.87,2.22,15.51,7.15
7201,350.15,28.0,7245.5979,1.38774965322,17.2830306179,-2380.2830554,0.21811,-8.74,37.88,-26.73,2.07,13.23,5.08
7202,483.15,54.0,10612.4129,5.33221314653,34.6220492347,-1292.41771488,0.1768,-26.21,48.14,-33.36,2.41,17.2,8.9
7203,479.15,62.0,14345.7775,6.53754310579,30.227109011,-1385.16158722,0.17605,-26.07,55.59,-37.51,2.75,20.83,10.53
7204,509.15,52.0,8524.8688,4.62410984515,38.0527233954,-967.796639563,0.2711,-16.25,44.39,-31.3,2.28,15.36,7.04
7205,449.15,63.0,19429.8631,5.68784259715,31.6724585885,-1615.18660846,0.1869,-34.25,63.03,-42.0,3.13,24.16,6.21
7206,349.15,86.0,28479.9675,4.21400492881,29.0727156117,-2031.36925911,0.14995,-25.48,85.19,-49.94,3.77,39.02,17.08
7207,308.65,32.0,4492.6679,2.05253292544,15.8729630416,-709.789535276,0.21509,-12.88,34.95,-24.29,1.97,12.63,6.74
7208,194.15,26.0,2872.0488,2.78009098053,9.93526958769,-498.994260573,0.19868,-7.01,27.51,-19.89,1.59,9.21,1.53
7209,589.15,15.0,3078.6639,4.13622704768,16.5834680016,-751.847125822,0.21032,-18.74,21.77,-15.83,1.21,7.15,6.83
7210,431.15,28.0,6035.7734,2.69452984025,13.2836297927,-927.035971039,0.18633,-23.57,31.74,-23.26,1.81,10.28,5.87
7211,417.15,45.0,9015.2492,2.3154108102,16.0315986898,-905.202346984,0.20949,-12.89,46.6,-30.87,2.45,18.18,7.33
7212,323.65,31.0,4671.9854,1.84183822308,23.408412909,-726.641545818,0.17601,-12.64,33.63,-23.37,1.79,12.05,3.39
7213,536.15,28.0,5378.4185,5.15571679886,16.156877889,-846.592961354,0.18376,-95673.27,35.19,-26.01,2.02,11.2,6.21
7214,528.15,26.0,5290.0052,3.9442422707,32.3901658588,-1158.39220345,0.16554,-26.12,32.63,-24.21,1.89,10.31,7.95
7215,381.15,25.0,3243.5702,0.681866907835,10.9209267441,-555.981571556,0.21432,-15.24,27.35,-19.79,1.59,9.15,3.77
7216,381.15,36.0,6724.1479,3.22815011578,13.3806446859,-713.036860649,0.17538,-10.18,37.53,-26.75,2.06,12.84,5.32
7217,341.15,35.0,7616.6898,3.98954213413,20.7762800944,-746.058910292,0.12062,-10.47,38.33,-27.56,2.11,12.88,5.31
7218,588.15,14.0,1908.9629,2.8745724656,17.1239672748,-436.846678283,0.19979,-14.69,18.81,-14.12,1.15,5.85,3.22
7219,469.15,28.0,3422.011,2.31423375224,10.2206624007,-554.347662376,0.2124,-10.32,30.35,-21.91,1.76,10.2,1.52
7220,411.15,35.0,5823.5526,5.99086587815,15.8112916753,-746.033981548,0.12844,-12.99,37.96,-26.55,2.07,13.47,4.24
7221,191.15,25.0,2745.4343,4.24362246907,15.7001060815,-904.057527311,0.34471,-10.31,29.38,-20.58,1.68,10.48,7.04
7222,409.15,14.0,1184.6243,2.98297442999,10.6853818271,-354.189229079,0.23962,-18.72,17.97,-13.52,1.18,5.63,1.77
7223,259.15,26.0,2407.3904,3.42053236938,5.53410758027,-403.124353842,0.27064,-11.52,27.19,-19.4,1.66,9.45,0.07
7224,491.15,26.0,2143.5438,5.86878605335,7.35410814647,-689.200152128,0.24845,-13.88,26.93,-19.74,1.51,8.7,5.91
7225,419.15,33.0,4422.7336,1.77673050573,6.47425691257,-802.142342459,0.20023,-12.75,34.12,-23.97,1.87,12.02,7.16
7226,279.25,32.0,7520.093,4.60923038478,34.3690300471,-1559.88588751,0.1636,-14.04,40.42,-27.74,2.16,14.84,9.54
